Height,Weight
138.40557234120564,44.40062497704623
140.0052436997182,45.04698059376474
139.54993452852077,45.6228499323475
138.9323795706174,44.85762051497871
140.1202956317119,45.51443883405875
140.71161487808888,43.87535790816213
138.46588582926438,46.27767682189851
140.3323140119796,44.251513463443445
141.55115197552252,45.11567463429286
141.1792971840638,45.06751848141011
142.06074792488198,46.7553408424432
139.75103585152092,45.97157095095436
140.64537594958514,46.368631557532346
139.0350765394199,45.68605145999844
141.0584244868496,43.24126051357688
138.8167414873342,42.9607678222399
139.73059316555543,45.71754225579596
141.50235705209602,45.07409478041978
141.62861554557128,43.61989854178511
138.29661756064485,44.94445230110338
140.3840654489393,44.96730525190591
137.93255789996013,44.910879960487215
138.6955304994951,45.66967254883004
140.36659824609686,44.06012021367265
139.48613308266332,43.94078647811105
139.93732090272684,45.95514232050124
139.01427395366446,45.50404651551784
139.46974238162755,44.20712716773765
139.89296964004544,43.96475767758063
139.4463506946528,43.80212210741115
141.9647251329164,45.03526355197173
139.30027449200742,45.213979910734224
139.88767195030917,44.77903040046678
140.61416670004343,45.75750771004731
139.46949885238948,44.42418175935532
139.72494830284836,42.69807883526442
138.48480893780146,46.36687426744452
141.64496771350127,44.75096396044362
140.57655696305576,45.311250154543536
143.07888080845524,46.119574911434576
139.87208240851925,44.04445955939958
138.39355367974244,45.20346363586722
139.2436492547157,43.57774629040232
139.35342711575748,43.918451996385606
141.68714163507258,45.881639756949454
139.99202735868337,46.479944138890026
140.07736830764762,44.13871579867174
141.52312407726967,45.53891004368466
138.96275384567355,44.8096613219164
139.12438174661526,43.61720026903566
150.75698861664534,44.07783467582237
150.86960592010567,46.35563785880496
150.4134349032237,46.87679581255807
149.22621080089644,43.75534529668858
148.22127975109572,46.49604431148919
150.65436565635406,44.94441532908954
150.27996862631983,43.87451095270163
152.44575197961683,45.129221181975225
150.1093947946049,45.72576662389869
150.48100923173672,45.22388402427913
149.20952554455468,45.471468357136
151.88202449647503,46.34542004615498
151.5931866266394,44.488784323568815
149.0103951797414,44.87421307990035
150.0557249122887,46.09419151847095
148.3075353702852,46.52955031946061
149.841992101421,44.57311893005258
148.98789562473982,43.34514332813423
150.8231705839619,45.0733179671884
148.71003910025894,43.70492122793638
149.66421530070988,46.6690215252894
149.7404086486364,43.49685704688189
149.75425693591404,44.72727643025233
147.30311335705844,44.945705133482186
149.76906546979131,45.69620636481342
151.84895609494535,46.12656502954776
149.73111130944517,43.89347409125833
152.57335980324987,45.05921843401449
150.01392929191294,44.97587491289
150.19808476076784,44.85563958807606
149.42633799311977,44.453141058759606
149.967246729784,44.45657522886624
149.28715421732284,45.106430227691895
149.74502278257916,46.50399298858269
147.349030191607,46.09150685192246
151.24608519249762,42.92660976759185
149.65731240591964,44.628559134004206
148.5924883052822,44.22218331240912
148.88942415453417,46.752270443423626
150.93567839314747,46.27155509499416
150.72167206404325,43.87094822878277
149.47547973372022,45.48937456122792
148.77787219110806,45.71299843017239
149.75967460184185,44.6251791924504
150.7109599682035,45.44426331148604
149.6390338341809,46.15932980336425
148.9189366724001,45.61593560694426
150.5931012579684,44.69045356068601
150.32613302224212,43.7488864236147
150.9240270192069,44.81509786355701
