Height,Weight
140.92617754753164,66.90941664047013
138.60143242618085,65.56296923669058
139.34935743087817,64.51287461623531
139.40760607576112,64.13600923032018
140.04852162794484,64.16904988358897
140.27045682577983,64.94976189055086
139.7610519531336,64.0924363379584
139.4232286694317,65.75539122582576
140.50091718762437,64.02244475520145
140.0993323054292,65.75138712337179
138.3305947188786,65.54336019237994
139.33737624105416,65.57059866859316
139.23674084345748,63.19511789933548
138.37245756211684,65.04808494666138
140.25972250172148,64.09568337489559
140.63859245877737,63.33847993773104
139.9339202013527,63.788983800237546
139.34816389219785,65.04739867131642
139.13958663471604,64.61544445577017
141.00629280921444,64.42310813047685
140.83569211206515,63.87029314534238
140.52980417791528,66.4415686206579
137.5283554998727,64.20310474452953
140.57707212718054,64.79695461395701
140.37114587337132,64.39601481328418
140.0865897874729,64.84432276460792
141.1677820616598,65.25442084330122
140.3376026620752,64.58812303387754
139.5123937759275,64.56744181218038
140.3944521423783,64.57901551917973
140.2897748568964,67.07540079864543
140.8711247034317,64.67397646783216
141.20121392216396,64.59192462697845
137.96187546482216,63.991913689082594
138.12920807897413,64.6484865159587
140.01841837918954,66.67643731227528
140.32692737376416,64.78089947119113
140.8294055811835,62.78886469099211
140.23561455810858,65.77086519388696
138.52141375422016,66.14375404320693
140.3384964074944,64.5847120860992
140.63278186610628,67.27069285780439
140.1818662550585,65.24822058630033
139.54063910045974,64.15015563053521
140.83033581654425,64.14391617409113
140.0715662372194,64.52234255323488
140.4789798257464,65.33366210528695
141.0375399442579,64.48998360114525
139.73012506470664,64.0212362842177
139.5557067399239,65.37730049304486
